x	y	champ	opp	total
0.4510925672517363	32	Udyr	Olaf	78.0
0.44817906058437895	32	Udyr	Ornn	197.0
0.5051649636156639	32	Udyr	Pantheon	42.0
0.4121762304078071	32	Udyr	Quinn	33.0
0.5159901717222226	32	Udyr	Riven	114.0
0.3972138621442454	32	Udyr	Rumble	91.0
0.5169481961795191	32	Udyr	Sett	135.0
0.5022955563953885	32	Udyr	Shen	140.0
0.5506077635143821	32	Udyr	Sylas	21.0
0.5084257889894284	32	Udyr	TahmKench	71.0
0.44250404112672165	32	Udyr	Teemo	87.0
0.3060675529621203	32	Udyr	Urgot	93.0
0.3860888877936629	32	Udyr	Varus	61.0
0.5064916195130528	32	Udyr	Vayne	103.0
0.5403423739424393	32	Udyr	Vladimir	48.0
0.4536148177774641	32	Udyr	Volibear	95.0
0.5474360632739506	32	Udyr	Yasuo	67.0
0.45572047153833695	32	Udyr	Yone	169.0
0.38707288770695675	32	Udyr	Zac	22.0
0.3925942745079244	33	TwistedFate	DrMundo	54.0
0.43527156485642665	33	TwistedFate	Fiora	43.0
0.5266651570469932	33	TwistedFate	Gnar	39.0
0.37050806202238806	33	TwistedFate	Jax	35.0
0.5552398796059062	33	TwistedFate	Kayle	28.0
0.5274083450172167	33	TwistedFate	Mordekaiser	37.0
0.5309819021297494	33	TwistedFate	Ornn	61.0
0.5497348108495853	33	TwistedFate	Renekton	45.0
0.5290263385344035	33	TwistedFate	Urgot	33.0
0.5489944553698555	33	TwistedFate	Vayne	36.0
0.3910882059839866	33	TwistedFate	Yasuo	39.0
0.42974492798030905	33	TwistedFate	Yorick	44.0
0.5776396900305649	34	Elise	KSante	21.0
0.4635564728478577	35	Volibear	Aatrox	746.0
0.460090553390074	35	Volibear	Akali	263.0
0.4402602347220935	35	Volibear	Anivia	57.0
0.4325880755942593	35	Volibear	AurelionSol	22.0
0.4119690271687934	35	Volibear	Brand	21.0
0.5439521890546266	35	Volibear	Briar	43.0
0.5295560256318776	35	Volibear	Camille	446.0
0.41190588345716583	35	Volibear	Cassiopeia	55.0
0.5232039756460902	35	Volibear	Fiddlesticks	66.0
0.46715754794451125	35	Volibear	Gangplank	438.0
0.45190173289788477	35	Volibear	Garen	1238.0
0.4618175954398685	35	Volibear	Gnar	500.0
0.4456708361442418	35	Volibear	Gragas	197.0
0.5102267126826228	35	Volibear	Graves	24.0
0.5130294330371433	35	Volibear	Gwen	314.0
0.4359070640845611	35	Volibear	Heimerdinger	104.0
0.5432230088197925	35	Volibear	Irelia	785.0
0.43147738123363494	35	Volibear	Jax	838.0
0.46923324860139004	35	Volibear	Jayce	325.0
0.4645883752914212	35	Volibear	Kaisa	21.0
0.44511777881990566	35	Volibear	Kayle	404.0
0.4040301117202253	35	Volibear	Kennen	270.0
0.5030803654512475	35	Volibear	LeeSin	45.0
0.4929073033104917	35	Volibear	Malphite	536.0
0.49871217255751604	35	Volibear	Maokai	94.0
0.574860828346403	35	Volibear	MasterYi	76.0
0.46073175160649155	35	Volibear	Naafiri	39.0
0.5040069794724	35	Volibear	Nasus	521.0
0.4703372626901702	35	Volibear	Olaf	356.0
0.45027568517384514	35	Volibear	Ornn	703.0
0.5871740523578709	35	Volibear	Poppy	155.0
0.43440440916146766	35	Volibear	Rengar	47.0
0.514793177395603	35	Volibear	Riven	439.0
0.49783790361060826	35	Volibear	Rumble	265.0
0.500371186028803	35	Volibear	Sett	775.0
0.43966954878837	35	Volibear	Shen	462.0
0.4712596738464598	35	Volibear	Singed	317.0
0.4514854952334256	35	Volibear	Smolder	52.0
0.38182612081614553	35	Volibear	Swain	82.0
0.4404097352963864	35	Volibear	Teemo	309.0
0.6097137706265525	35	Volibear	Trundle	203.0
0.5031443159024361	35	Volibear	Tryndamere	361.0
0.5287172243956241	35	Volibear	Udyr	95.0
0.45188125813641905	35	Volibear	Urgot	375.0
0.43126382449866346	35	Volibear	Varus	166.0
0.46829646180525997	35	Volibear	Vayne	298.0
0.49709303493197393	35	Volibear	Warwick	183.0
0.45237703470570056	35	Volibear	Wukong	96.0
0.49442088321356303	35	Volibear	XinZhao	69.0
0.5774918862243726	35	Volibear	Yasuo	349.0
0.46784561266740654	35	Volibear	Yorick	433.0
