x	y	champ	opp	total
0.4656643257480728	16	Kaisa	Samira	3679.0
0.4569325175477601	16	Kaisa	Senna	960.0
0.4734224573804787	16	Kaisa	Seraphine	329.0
0.47881488101546904	16	Kaisa	Sion	49.0
0.47860321884987594	16	Kaisa	Sivir	4558.0
0.4613401902092693	16	Kaisa	Smolder	5667.0
0.4557267298414674	16	Kaisa	Swain	1226.0
0.47400273613730853	16	Kaisa	Syndra	126.0
0.4228518389209914	16	Kaisa	TahmKench	110.0
0.45610539757396285	16	Kaisa	Taliyah	41.0
0.4679855925590417	16	Kaisa	Tristana	2466.0
0.5287768669352696	16	Kaisa	TwistedFate	43.0
0.5032971955094334	16	Kaisa	Twitch	3223.0
0.5190919675095905	16	Kaisa	Varus	2659.0
0.47302572827875855	16	Kaisa	Vayne	4494.0
0.41344981780986007	16	Kaisa	Veigar	1028.0
0.5209696631870189	16	Kaisa	Viktor	127.0
0.4068555533328771	16	Kaisa	Vladimir	173.0
0.4570346730704548	16	Kaisa	Xayah	7200.0
0.46335664983643277	16	Kaisa	Xerath	210.0
0.4967465792075522	16	Kaisa	Yasuo	927.0
0.5029336831753957	16	Kaisa	Yone	50.0
0.4758755104311161	16	Kaisa	Zeri	1653.0
0.5280348109251316	16	Kaisa	Ziggs	973.0
0.5104042748401104	16	Kaisa	Zilean	23.0
0.5698988631013695	16	Kaisa	Zyra	50.0
0.5070527340828745	17	Lucian	Akshan	24.0
0.5340458617113113	17	Lucian	Anivia	27.0
0.4802649473834118	17	Lucian	Aphelios	2032.0
0.4706047381357589	17	Lucian	Ashe	3576.0
0.479617730903946	17	Lucian	AurelionSol	198.0
0.4556881473957671	17	Lucian	Brand	352.0
0.4845126202470331	17	Lucian	Caitlyn	5200.0
0.5162073085938853	17	Lucian	Cassiopeia	138.0
0.47886168996162876	17	Lucian	Draven	1299.0
0.5127657901205387	17	Lucian	Heimerdinger	46.0
0.4708557589778427	17	Lucian	Hwei	125.0
0.4846965027909305	17	Lucian	Jinx	5035.0
0.5162423772075583	17	Lucian	Kaisa	6325.0
0.5247517947401587	17	Lucian	Kalista	338.0
0.461335550272443	17	Lucian	Karthus	95.0
0.48523163670739206	17	Lucian	Katarina	75.0
0.4826809769655298	17	Lucian	KogMaw	482.0
0.4800209693170394	17	Lucian	Lux	154.0
0.4736101542394407	17	Lucian	Malzahar	35.0
0.5053870311687194	17	Lucian	Mel	527.0
0.46676478611584293	17	Lucian	MissFortune	2790.0
0.45826626757969124	17	Lucian	Nilah	404.0
0.45574144056283605	17	Lucian	Samira	1776.0
0.4705959743848035	17	Lucian	Seraphine	140.0
0.5046273276286246	17	Lucian	Sivir	2143.0
0.4742683063668135	17	Lucian	Smolder	2584.0
0.4727735544541474	17	Lucian	Swain	545.0
0.4728157507231303	17	Lucian	TahmKench	31.0
0.501034985176099	17	Lucian	Tristana	1239.0
0.4706034691830859	17	Lucian	TwistedFate	21.0
0.5322720358265095	17	Lucian	Twitch	1382.0
0.5194507923128292	17	Lucian	Varus	1409.0
0.46115461677993413	17	Lucian	Veigar	403.0
0.46328980566411865	17	Lucian	Viktor	51.0
0.47459697986232857	17	Lucian	Vladimir	60.0
0.48133042927614345	17	Lucian	Xayah	2127.0
0.5153377767967492	17	Lucian	Xerath	119.0
0.47605709033291466	17	Lucian	Yasuo	404.0
0.505492646523701	17	Lucian	Zeri	788.0
0.32445154079997607	19	Taliyah	Smolder	25.0
0.44490648968156665	20	Vladimir	Ashe	90.0
0.4521387743772486	20	Vladimir	Caitlyn	152.0
0.40884950701209033	20	Vladimir	Draven	70.0
0.5681305831051223	20	Vladimir	Ezreal	193.0
0.5928703531179237	20	Vladimir	Kaisa	173.0
0.5468935479906787	20	Vladimir	Nilah	23.0
0.5633588315694394	20	Vladimir	Samira	53.0
0.4468209260678775	20	Vladimir	Senna	29.0
0.4506991492952113	20	Vladimir	Smolder	126.0
0.4589986626144347	20	Vladimir	Vayne	75.0
0.45027579562339476	20	Vladimir	Veigar	24.0
0.45516603317641835	20	Vladimir	Xayah	76.0
0.5464713865725093	21	Caitlyn	Ahri	31.0
0.532240587977197	21	Caitlyn	Akshan	52.0
0.5239548881144638	21	Caitlyn	Anivia	67.0
0.4252918266911427	21	Caitlyn	Annie	24.0
0.5243896055118156	21	Caitlyn	Aphelios	4493.0
0.4792867862299002	21	Caitlyn	Ashe	9177.0
0.46676782585721893	21	Caitlyn	AurelionSol	615.0
0.4577721984341495	21	Caitlyn	Brand	1065.0
0.5361283839001806	21	Caitlyn	Briar	27.0
0.5273776670716072	21	Caitlyn	Cassiopeia	180.0
0.47868688607807025	21	Caitlyn	Chogath	26.0
0.53756519352049	21	Caitlyn	Corki	2127.0
0.48588007526405524	21	Caitlyn	Heimerdinger	101.0
0.4535843533730308	21	Caitlyn	Hwei	361.0
0.4431574835131347	21	Caitlyn	Irelia	39.0
0.47868784867998704	21	Caitlyn	Jhin	14689.0
0.48828680130586166	21	Caitlyn	Jinx	13408.0
0.5134952145689603	21	Caitlyn	Kaisa	9014.0
0.5235875013023146	21	Caitlyn	Kalista	514.0
0.42953393507466897	21	Caitlyn	Karthus	284.0
0.43954697125660175	21	Caitlyn	Katarina	199.0
0.46471844299949167	21	Caitlyn	KogMaw	1214.0
0.5152985787021547	21	Caitlyn	Lucian	5200.0
0.4563454663335166	21	Caitlyn	Lux	536.0
0.469146858681325	21	Caitlyn	Malzahar	83.0
0.5673926257242927	21	Caitlyn	MasterYi	35.0
0.4707324606920944	21	Caitlyn	Mel	1457.0
0.4855879558468372	21	Caitlyn	MissFortune	6759.0
0.44008261868722304	21	Caitlyn	Naafiri	26.0
0.45814115531077365	21	Caitlyn	Nilah	824.0
0.5177479170252326	21	Caitlyn	Olaf	24.0
0.5352331376957171	21	Caitlyn	Quinn	29.0
0.44008261868722304	21	Caitlyn	Rengar	26.0
0.4681200257527101	21	Caitlyn	Samira	3435.0
0.48392843169677174	21	Caitlyn	Senna	1358.0
0.4424239346503507	21	Caitlyn	Seraphine	446.0
0.4856739762930425	21	Caitlyn	Singed	29.0
0.47858959462159834	21	Caitlyn	Sion	49.0
0.4800450768232429	21	Caitlyn	Swain	1234.0
0.4677086136045157	21	Caitlyn	TahmKench	77.0
0.47858959462159834	21	Caitlyn	Taliyah	49.0
0.5271576696844454	21	Caitlyn	TwistedFate	53.0
0.5116956549215803	21	Caitlyn	Twitch	3355.0
0.5232190809800963	21	Caitlyn	Varus	3387.0
0.5093900381068767	21	Caitlyn	Vayne	3659.0
0.4351918295395515	21	Caitlyn	Veigar	1486.0
0.4171005809239961	21	Caitlyn	Velkoz	493.0
0.4641579957703912	21	Caitlyn	Viktor	134.0
0.54095850616924	21	Caitlyn	Vladimir	152.0
0.5028027989681045	21	Caitlyn	Xayah	3282.0
0.4825874419677341	21	Caitlyn	Yasuo	991.0
0.47815579754147103	21	Caitlyn	Yone	47.0
0.5374469781880694	21	Caitlyn	Yunara	5285.0
0.4613612660908219	21	Caitlyn	Ziggs	1544.0
0.3977848546935192	21	Caitlyn	Zyra	77.0
0.5370829709033978	22	Twitch	Aphelios	1273.0
0.44125598583439507	22	Twitch	AurelionSol	226.0
0.5129005894804124	22	Twitch	Brand	367.0
0.4878836514800388	22	Twitch	Caitlyn	3355.0
0.489917594454384	22	Twitch	Cassiopeia	36.0
0.4812245383353548	22	Twitch	Corki	903.0
0.48871293474795385	22	Twitch	Ezreal	2989.0
0.5177698241183079	22	Twitch	Jhin	2939.0
0.517176736614493	22	Twitch	Jinx	4354.0
0.5501939395008545	22	Twitch	Kalista	186.0
0.46217699092512127	22	Twitch	Karthus	118.0
0.45540627839077696	22	Twitch	Katarina	73.0
0.4797490918501493	22	Twitch	KogMaw	558.0
0.46608425528539293	22	Twitch	Lucian	1382.0
0.4624126640245339	22	Twitch	Lux	146.0
0.4601290315104549	22	Twitch	Mel	395.0
0.4302207142116451	22	Twitch	Nilah	532.0
0.462929999609602	22	Twitch	Samira	1269.0
0.5066533775045045	22	Twitch	Senna	434.0
0.473348726352453	22	Twitch	Seraphine	155.0
0.5195137649105263	22	Twitch	Smolder	2667.0
0.4546764859878795	22	Twitch	Swain	368.0
0.4482012236311385	22	Twitch	TahmKench	29.0
0.5374288115684771	22	Twitch	Varus	766.0
0.5102299588287562	22	Twitch	Vayne	1712.0
0.46037824723195203	22	Twitch	Veigar	436.0
0.48475457670174243	22	Twitch	Viktor	54.0
0.4842868769756412	22	Twitch	Xayah	1163.0
0.47553417717114144	22	Twitch	Xerath	76.0
0.4380661513003454	22	Twitch	Yasuo	322.0
0.46928733186575283	22	Twitch	Yone	23.0
0.5223663571034739	22	Twitch	Yunara	1777.0
0.5182427051286485	22	Twitch	Zeri	503.0
