matchup	champ	delta	wr_corrected	opp	total
Nocturne_LeeSin	Nocturne	1.0	0.5242152138388154	LeeSin	3582.0
Nocturne_Lillia	Nocturne	0.0	0.5112855191399294	Lillia	1078.0
Nocturne_Malphite	Nocturne	1.0	0.5445531421198487	Malphite	460.0
Nocturne_Maokai	Nocturne	1.0	0.5220554071529572	Maokai	203.0
Nocturne_MasterYi	Nocturne	-1.0	0.46905473840735945	MasterYi	1686.0
Nocturne_Mordekaiser	Nocturne	0.0	0.5121626896182383	Mordekaiser	129.0
Nocturne_Morgana	Nocturne	1.0	0.5228049961763532	Morgana	105.0
Nocturne_Naafiri	Nocturne	1.0	0.5503910041152146	Naafiri	1535.0
Nocturne_Nasus	Nocturne	-1.0	0.4587914508038785	Nasus	547.0
Nocturne_Nautilus	Nocturne	1.0	0.5272830181477076	Nautilus	33.0
Nocturne_Neeko	Nocturne	1.0	0.5432146622971136	Neeko	38.0
Nocturne_Nidalee	Nocturne	1.0	0.5286457594639684	Nidalee	672.0
Nocturne_Nunu	Nocturne	-1.0	0.49474916797401436	Nunu	954.0
Nocturne_Olaf	Nocturne	0.0	0.511248644555215	Olaf	104.0
Nocturne_Pantheon	Nocturne	1.0	0.5271285968805698	Pantheon	384.0
Nocturne_Poppy	Nocturne	-1.0	0.5017852029849553	Poppy	120.0
Nocturne_Qiyana	Nocturne	1.0	0.5558942530685025	Qiyana	389.0
Nocturne_Rammus	Nocturne	-1.0	0.4954451859775496	Rammus	458.0
Nocturne_RekSai	Nocturne	-1.0	0.489259935246652	RekSai	829.0
Nocturne_Rengar	Nocturne	1.0	0.5333328007025812	Rengar	1192.0
Nocturne_Riven	Nocturne	1.0	0.5220995237049306	Riven	44.0
Nocturne_Rumble	Nocturne	-1.0	0.4995502361959902	Rumble	87.0
Nocturne_Sejuani	Nocturne	1.0	0.5260260579913849	Sejuani	501.0
Nocturne_Shaco	Nocturne	1.0	0.5497293648815926	Shaco	1577.0
Nocturne_Shen	Nocturne	0.0	0.5124758986104657	Shen	1165.0
Nocturne_Shyvana	Nocturne	-1.0	0.4918690522210034	Shyvana	454.0
Nocturne_Singed	Nocturne	0.0	0.516252831415592	Singed	38.0
Nocturne_Sion	Nocturne	-1.0	0.49165380255596414	Sion	80.0
Nocturne_Skarner	Nocturne	1.0	0.5474206988894038	Skarner	183.0
Nocturne_Sylas	Nocturne	-1.0	0.49716243785255854	Sylas	1683.0
Nocturne_Taliyah	Nocturne	0.0	0.5059631225337036	Taliyah	294.0
Nocturne_Talon	Nocturne	1.0	0.5327023865714334	Talon	1370.0
Nocturne_Teemo	Nocturne	1.0	0.5550876206746168	Teemo	478.0
Nocturne_Trundle	Nocturne	-1.0	0.485340919815906	Trundle	305.0
Nocturne_Tryndamere	Nocturne	1.0	0.5297006447347935	Tryndamere	55.0
Nocturne_Twitch	Nocturne	1.0	0.6072149805203585	Twitch	108.0
Nocturne_Udyr	Nocturne	-1.0	0.5018908296047738	Udyr	636.0
Nocturne_Vayne	Nocturne	1.0	0.5584468057799475	Vayne	25.0
Nocturne_Vi	Nocturne	0.0	0.5128068468642281	Vi	2030.0
Nocturne_Viego	Nocturne	-1.0	0.5008179103283805	Viego	3449.0
Nocturne_Volibear	Nocturne	1.0	0.5296736168853937	Volibear	746.0
Nocturne_Warwick	Nocturne	1.0	0.5437217887099857	Warwick	711.0
Nocturne_Wukong	Nocturne	-1.0	0.4894176524167868	Wukong	843.0
Nocturne_XinZhao	Nocturne	-1.0	0.4887111728278671	XinZhao	2555.0
Nocturne_Yorick	Nocturne	1.0	0.540274792037716	Yorick	24.0
Nocturne_Zaahen	Nocturne	-1.0	0.48920415829728253	Zaahen	1982.0
Nocturne_Zac	Nocturne	1.0	0.5230315384895324	Zac	841.0
Nocturne_Zed	Nocturne	1.0	0.5183354882857119	Zed	512.0
Nocturne_Zyra	Nocturne	1.0	0.5249275297433937	Zyra	548.0
Nunu_Aatrox	Nunu	0.0	0.5133130001293631	Aatrox	170.0
Nunu_Ambessa	Nunu	0.0	0.5180436857582312	Ambessa	434.0
Nunu_Amumu	Nunu	-1.0	0.48359128004352897	Amumu	306.0
Nunu_Belveth	Nunu	0.0	0.5194366887605673	Belveth	242.0
Nunu_Brand	Nunu	-1.0	0.4857905135662966	Brand	86.0
Nunu_Briar	Nunu	-1.0	0.49787472752833467	Briar	624.0
Nunu_Chogath	Nunu	0.0	0.5131649869214827	Chogath	59.0
Nunu_Darius	Nunu	-1.0	0.489916937227593	Darius	109.0
Nunu_Diana	Nunu	0.0	0.5257017569121082	Diana	472.0
Nunu_DrMundo	Nunu	1.0	0.5540542253896198	DrMundo	454.0
Nunu_Ekko	Nunu	1.0	0.5352971772811302	Ekko	503.0
Nunu_Elise	Nunu	-1.0	0.49995179693168207	Elise	331.0
Nunu_Evelynn	Nunu	-1.0	0.48954043583446094	Evelynn	293.0
Nunu_Fiddlesticks	Nunu	-1.0	0.4953487762055573	Fiddlesticks	343.0
Nunu_Fizz	Nunu	0.0	0.5154468945308973	Fizz	231.0
Nunu_Gragas	Nunu	0.0	0.5077520601777101	Gragas	35.0
Nunu_Graves	Nunu	0.0	0.5194306271078367	Graves	1503.0
Nunu_Gwen	Nunu	1.0	0.5452935431587181	Gwen	140.0
Nunu_Hecarim	Nunu	-1.0	0.49758432130859664	Hecarim	538.0
Nunu_Ivern	Nunu	1.0	0.5290616363730388	Ivern	166.0
Nunu_JarvanIV	Nunu	0.0	0.5191996667862434	JarvanIV	793.0
Nunu_Jax	Nunu	-1.0	0.4920574487860052	Jax	163.0
Nunu_Jayce	Nunu	1.0	0.5783946695569993	Jayce	189.0
Nunu_Karthus	Nunu	-1.0	0.5037055429673685	Karthus	173.0
Nunu_Kayn	Nunu	1.0	0.5385140893540841	Kayn	713.0
Nunu_Khazix	Nunu	-1.0	0.4987408744524275	Khazix	719.0
Nunu_Kindred	Nunu	0.0	0.52044113867952	Kindred	299.0
Nunu_LeeSin	Nunu	-1.0	0.5044572693148127	LeeSin	1138.0
Nunu_Lillia	Nunu	-1.0	0.4721496930587892	Lillia	430.0
Nunu_Malphite	Nunu	1.0	0.5491145001457315	Malphite	122.0
Nunu_Maokai	Nunu	-1.0	0.4839846623509881	Maokai	66.0
Nunu_MasterYi	Nunu	-1.0	0.49180191226413905	MasterYi	582.0
Nunu_Mordekaiser	Nunu	0.0	0.5242700781813906	Mordekaiser	52.0
Nunu_Morgana	Nunu	-1.0	0.46660777454471986	Morgana	44.0
Nunu_Naafiri	Nunu	1.0	0.5382479439564354	Naafiri	431.0
Nunu_Nasus	Nunu	1.0	0.5418324988044204	Nasus	195.0
Nunu_Neeko	Nunu	0.0	0.5265159515327261	Neeko	21.0
Nunu_Nidalee	Nunu	1.0	0.5381066218572536	Nidalee	223.0
Nunu_Nocturne	Nunu	0.0	0.5090682014161232	Nocturne	954.0
Nunu_Olaf	Nunu	-1.0	0.4959146345648026	Olaf	36.0
Nunu_Pantheon	Nunu	1.0	0.5746468610205763	Pantheon	116.0
Nunu_Poppy	Nunu	1.0	0.5569349793559882	Poppy	40.0
Nunu_Qiyana	Nunu	1.0	0.5284241782816378	Qiyana	119.0
Nunu_Rammus	Nunu	1.0	0.5348423552481935	Rammus	152.0
Nunu_RekSai	Nunu	-1.0	0.4871395373818335	RekSai	299.0
Nunu_Rengar	Nunu	0.0	0.5231859278319381	Rengar	490.0
Nunu_Rumble	Nunu	-1.0	0.4834899657994824	Rumble	31.0
Nunu_Sejuani	Nunu	-1.0	0.48907138285954754	Sejuani	185.0
Nunu_Shaco	Nunu	0.0	0.513180003822182	Shaco	552.0
Nunu_Shen	Nunu	1.0	0.5295715760089367	Shen	449.0
Nunu_Shyvana	Nunu	1.0	0.5573377549413362	Shyvana	135.0
Nunu_Sion	Nunu	-1.0	0.4959146345648026	Sion	36.0
Nunu_Skarner	Nunu	0.0	0.5191851427427829	Skarner	90.0
Nunu_Sylas	Nunu	-1.0	0.48613045318977405	Sylas	559.0
Nunu_Taliyah	Nunu	1.0	0.5399187478261601	Taliyah	96.0
Nunu_Talon	Nunu	-1.0	0.5016763996759263	Talon	493.0
Nunu_Teemo	Nunu	1.0	0.5442065017518215	Teemo	157.0
Nunu_Trundle	Nunu	-1.0	0.47962281679663193	Trundle	155.0
Nunu_Twitch	Nunu	1.0	0.5688772640056101	Twitch	39.0
Nunu_Udyr	Nunu	-1.0	0.47937442717109485	Udyr	249.0
Nunu_Vi	Nunu	1.0	0.5417975149173667	Vi	590.0
Nunu_Viego	Nunu	1.0	0.5443350636758206	Viego	1160.0
Nunu_Volibear	Nunu	-1.0	0.49302557401196734	Volibear	270.0
Nunu_Warwick	Nunu	1.0	0.5472846133057988	Warwick	236.0
Nunu_Wukong	Nunu	0.0	0.5142191072922166	Wukong	294.0
Nunu_XinZhao	Nunu	0.0	0.5230600135610973	XinZhao	710.0
Nunu_Zaahen	Nunu	-1.0	0.49314506531848373	Zaahen	641.0
Nunu_Zac	Nunu	1.0	0.5423301556239775	Zac	357.0
Nunu_Zed	Nunu	0.0	0.512728608807469	Zed	182.0
Nunu_Zyra	Nunu	0.0	0.5136115824487164	Zyra	201.0
Olaf_Ambessa	Olaf	-1.0	0.40027121694344014	Ambessa	34.0
Olaf_Amumu	Olaf	0.0	0.4748128216780006	Amumu	53.0
Olaf_Belveth	Olaf	0.0	0.4970108759745636	Belveth	21.0
Olaf_Briar	Olaf	-1.0	0.43877336661585165	Briar	76.0
Olaf_Diana	Olaf	0.0	0.4765389710963933	Diana	38.0
Olaf_DrMundo	Olaf	0.0	0.5230510346486498	DrMundo	47.0
Olaf_Ekko	Olaf	-1.0	0.4177079907430565	Ekko	36.0
Olaf_Elise	Olaf	1.0	0.5531816107245776	Elise	30.0
Olaf_Fiddlesticks	Olaf	-1.0	0.4281526021986562	Fiddlesticks	46.0
Olaf_Graves	Olaf	0.0	0.5141708362341881	Graves	97.0
Olaf_Hecarim	Olaf	1.0	0.5655818703326515	Hecarim	41.0
Olaf_JarvanIV	Olaf	-1.0	0.4426982349336495	JarvanIV	66.0
Olaf_Jax	Olaf	1.0	0.5550118245822917	Jax	37.0
Olaf_Kayn	Olaf	0.0	0.45353686866610404	Kayn	46.0
Olaf_Khazix	Olaf	-1.0	0.44785266299825216	Khazix	47.0
Olaf_Kindred	Olaf	0.0	0.5057700988748189	Kindred	26.0
Olaf_LeeSin	Olaf	0.0	0.49502381923058403	LeeSin	100.0
Olaf_Lillia	Olaf	-1.0	0.44038051615913504	Lillia	37.0
Olaf_MasterYi	Olaf	0.0	0.4981685410708101	MasterYi	55.0
Olaf_Naafiri	Olaf	-1.0	0.41647728443835386	Naafiri	29.0
Olaf_Nocturne	Olaf	0.0	0.49516933333363455	Nocturne	104.0
Olaf_Nunu	Olaf	0.0	0.5194685031994037	Nunu	36.0
Olaf_RekSai	Olaf	0.0	0.45622919357596226	RekSai	28.0
Olaf_Rengar	Olaf	1.0	0.5931503342370672	Rengar	46.0
Olaf_Shaco	Olaf	0.0	0.512025083923608	Shaco	37.0
Olaf_Shen	Olaf	-1.0	0.43840737766026966	Shen	51.0
Olaf_Sylas	Olaf	-1.0	0.4471343574988588	Sylas	27.0
Olaf_Talon	Olaf	-1.0	0.44123735103823386	Talon	21.0
Olaf_Udyr	Olaf	-1.0	0.4254192631182854	Udyr	23.0
Olaf_Vi	Olaf	0.0	0.4787719430422959	Vi	69.0
Olaf_Viego	Olaf	1.0	0.5263340795884872	Viego	113.0
Olaf_Volibear	Olaf	0.0	0.4644227996311717	Volibear	42.0
Olaf_Warwick	Olaf	0.0	0.4735497795893356	Warwick	30.0
Olaf_Wukong	Olaf	0.0	0.5052357394359788	Wukong	32.0
Olaf_XinZhao	Olaf	1.0	0.5377174308071554	XinZhao	69.0
Olaf_Zaahen	Olaf	0.0	0.46556468427896364	Zaahen	59.0
Olaf_Zac	Olaf	0.0	0.4887601029492454	Zac	26.0
Ornn_Graves	Ornn	0.0	0.37165012046325063	Graves	35.0
Ornn_Viego	Ornn	0.0	0.43549154130737333	Viego	30.0
Pantheon_Aatrox	Pantheon	1.0	0.5309509269222921	Aatrox	46.0
Pantheon_Ambessa	Pantheon	1.0	0.5173877331602064	Ambessa	167.0
Pantheon_Amumu	Pantheon	-1.0	0.45780575105923416	Amumu	78.0
Pantheon_Belveth	Pantheon	1.0	0.5144725613718135	Belveth	77.0
Pantheon_Brand	Pantheon	0.0	0.49673974824757977	Brand	32.0
Pantheon_Briar	Pantheon	-1.0	0.44446572715736293	Briar	285.0
Pantheon_Darius	Pantheon	0.0	0.4866351067569637	Darius	28.0
Pantheon_Diana	Pantheon	0.0	0.4916842672065714	Diana	149.0
Pantheon_DrMundo	Pantheon	-1.0	0.4498683826446595	DrMundo	134.0
Pantheon_Ekko	Pantheon	0.0	0.48266853841960716	Ekko	207.0
Pantheon_Elise	Pantheon	-1.0	0.44714719027432215	Elise	95.0
Pantheon_Evelynn	Pantheon	1.0	0.5037031350222415	Evelynn	106.0
Pantheon_Fiddlesticks	Pantheon	-1.0	0.44231903293626645	Fiddlesticks	81.0
Pantheon_Fizz	Pantheon	-1.0	0.4444833850877005	Fizz	123.0
Pantheon_Graves	Pantheon	0.0	0.499469121531972	Graves	568.0
Pantheon_Gwen	Pantheon	0.0	0.483159605399235	Gwen	37.0
Pantheon_Hecarim	Pantheon	0.0	0.49630416255337834	Hecarim	155.0
Pantheon_Ivern	Pantheon	-1.0	0.43793161784582246	Ivern	46.0
Pantheon_JarvanIV	Pantheon	-1.0	0.4605235986487693	JarvanIV	253.0
Pantheon_Jax	Pantheon	0.0	0.4707268078812625	Jax	76.0
Pantheon_Jayce	Pantheon	0.0	0.49184257732220094	Jayce	92.0
Pantheon_Karthus	Pantheon	1.0	0.5123652913032182	Karthus	62.0
Pantheon_Kayn	Pantheon	-1.0	0.4472368608834843	Kayn	209.0
Pantheon_Khazix	Pantheon	1.0	0.523774833528786	Khazix	292.0
Pantheon_Kindred	Pantheon	1.0	0.5121864104651511	Kindred	105.0
Pantheon_LeeSin	Pantheon	0.0	0.49841292313895535	LeeSin	772.0
Pantheon_Lillia	Pantheon	0.0	0.4839624627213711	Lillia	136.0
Pantheon_Malphite	Pantheon	0.0	0.48866942279662406	Malphite	46.0
Pantheon_Maokai	Pantheon	1.0	0.5209200720186948	Maokai	31.0
Pantheon_MasterYi	Pantheon	1.0	0.5297727561018196	MasterYi	269.0
Pantheon_Naafiri	Pantheon	-1.0	0.4614407671050951	Naafiri	157.0
Pantheon_Nasus	Pantheon	-1.0	0.42483283324126436	Nasus	52.0
Pantheon_Nidalee	Pantheon	0.0	0.4700434933899638	Nidalee	106.0
Pantheon_Nocturne	Pantheon	0.0	0.4729539465079935	Nocturne	384.0
Pantheon_Nunu	Pantheon	-1.0	0.41851533188180673	Nunu	116.0
Pantheon_Poppy	Pantheon	1.0	0.5070033661497018	Poppy	22.0
Pantheon_Qiyana	Pantheon	1.0	0.5047745276113086	Qiyana	66.0
Pantheon_Rammus	Pantheon	0.0	0.47175682114635686	Rammus	46.0
Pantheon_RekSai	Pantheon	-1.0	0.4192114103057914	RekSai	130.0
Pantheon_Rengar	Pantheon	-1.0	0.4538922351472107	Rengar	152.0
Pantheon_Sejuani	Pantheon	0.0	0.49030850648823104	Sejuani	66.0
Pantheon_Shaco	Pantheon	1.0	0.5087363339327239	Shaco	175.0
Pantheon_Shen	Pantheon	1.0	0.5139055341239347	Shen	155.0
Pantheon_Shyvana	Pantheon	1.0	0.513579012416419	Shyvana	50.0
Pantheon_Sylas	Pantheon	1.0	0.5104897917587347	Sylas	229.0
Pantheon_Taliyah	Pantheon	0.0	0.48086051881368436	Taliyah	50.0
Pantheon_Talon	Pantheon	1.0	0.537117833497063	Talon	188.0
Pantheon_Teemo	Pantheon	-1.0	0.45410870448471413	Teemo	55.0
Pantheon_Trundle	Pantheon	-1.0	0.4648538099289034	Trundle	37.0
Pantheon_Udyr	Pantheon	-1.0	0.4533759386998289	Udyr	53.0
Pantheon_Vi	Pantheon	-1.0	0.4659917731683354	Vi	320.0
Pantheon_Viego	Pantheon	0.0	0.49501120321012476	Viego	497.0
Pantheon_Volibear	Pantheon	0.0	0.4788954709897083	Volibear	86.0
Pantheon_Warwick	Pantheon	-1.0	0.4227438173661011	Warwick	81.0
Pantheon_Wukong	Pantheon	1.0	0.5219814642570855	Wukong	117.0
Pantheon_XinZhao	Pantheon	0.0	0.47588564249910065	XinZhao	398.0
Pantheon_Zaahen	Pantheon	0.0	0.4959181199607916	Zaahen	256.0
Pantheon_Zac	Pantheon	-1.0	0.4477717249035753	Zac	97.0
Pantheon_Zed	Pantheon	0.0	0.47757789719548416	Zed	99.0
Pantheon_Zyra	Pantheon	0.0	0.47802872443180583	Zyra	57.0
Poppy_Ambessa	Poppy	1.0	0.5245540645971235	Ambessa	87.0
Poppy_Amumu	Poppy	0.0	0.5123367679820526	Amumu	47.0
Poppy_Belveth	Poppy	1.0	0.5190233873756364	Belveth	44.0
Poppy_Briar	Poppy	0.0	0.47770472627268995	Briar	97.0
Poppy_Diana	Poppy	0.0	0.5167156126192775	Diana	85.0
Poppy_DrMundo	Poppy	0.0	0.47910417890217033	DrMundo	82.0
Poppy_Ekko	Poppy	0.0	0.4758966766335157	Ekko	87.0
Poppy_Elise	Poppy	-1.0	0.3995126253800954	Elise	48.0
Poppy_Evelynn	Poppy	1.0	0.5299816782419411	Evelynn	48.0
Poppy_Fiddlesticks	Poppy	0.0	0.4744899865182598	Fiddlesticks	41.0
Poppy_Fizz	Poppy	1.0	0.5340162902107298	Fizz	38.0
Poppy_Graves	Poppy	0.0	0.47640559437999624	Graves	238.0
Poppy_Hecarim	Poppy	-1.0	0.4545051479834037	Hecarim	51.0
Poppy_Ivern	Poppy	0.0	0.5004849091593483	Ivern	21.0
Poppy_JarvanIV	Poppy	0.0	0.48944903411356605	JarvanIV	198.0
Poppy_Jax	Poppy	0.0	0.5072988811091664	Jax	36.0
Poppy_Jayce	Poppy	0.0	0.5072988811091664	Jayce	36.0
Poppy_Karthus	Poppy	0.0	0.4924217568734689	Karthus	26.0
Poppy_Kayn	Poppy	1.0	0.5703022376158391	Kayn	149.0
Poppy_Khazix	Poppy	1.0	0.5240736493520816	Khazix	131.0
Poppy_Kindred	Poppy	-1.0	0.4455465453433013	Kindred	55.0
Poppy_LeeSin	Poppy	0.0	0.5097956427194322	LeeSin	528.0
Poppy_Lillia	Poppy	0.0	0.5141055678210057	Lillia	72.0
Poppy_Malphite	Poppy	0.0	0.49190190850630694	Malphite	22.0
Poppy_MasterYi	Poppy	0.0	0.4819578449750354	MasterYi	73.0
Poppy_Naafiri	Poppy	1.0	0.5421401469027878	Naafiri	83.0
Poppy_Nidalee	Poppy	0.0	0.5117715818161691	Nidalee	51.0
Poppy_Nocturne	Poppy	0.0	0.5097740334497783	Nocturne	120.0
Poppy_Nunu	Poppy	-1.0	0.4151866194009637	Nunu	40.0
Poppy_Pantheon	Poppy	-1.0	0.4576031694395967	Pantheon	22.0
Poppy_Rammus	Poppy	-1.0	0.4372589614173646	Rammus	27.0
Poppy_RekSai	Poppy	0.0	0.5003111672735826	RekSai	53.0
Poppy_Rengar	Poppy	-1.0	0.4294756462181579	Rengar	98.0
Poppy_Sejuani	Poppy	0.0	0.5004128692473575	Sejuani	31.0
Poppy_Shaco	Poppy	-1.0	0.4365990687871265	Shaco	50.0
Poppy_Shen	Poppy	0.0	0.5182173137412476	Shen	75.0
Poppy_Shyvana	Poppy	-1.0	0.4121793368590081	Shyvana	26.0
Poppy_Sylas	Poppy	-1.0	0.4515679826517118	Sylas	87.0
Poppy_Talon	Poppy	-1.0	0.4428754514953595	Talon	112.0
Poppy_Trundle	Poppy	-1.0	0.44242843209159344	Trundle	24.0
Poppy_Udyr	Poppy	0.0	0.4678327960104872	Udyr	25.0
Poppy_Vi	Poppy	0.0	0.48658676450007954	Vi	148.0
Poppy_Viego	Poppy	0.0	0.5044052355747094	Viego	197.0
Poppy_Volibear	Poppy	1.0	0.6504244030251908	Volibear	37.0
Poppy_Warwick	Poppy	0.0	0.4771080355220162	Warwick	28.0
Poppy_Wukong	Poppy	0.0	0.5136472525854036	Wukong	39.0
Poppy_XinZhao	Poppy	-1.0	0.4381189094313812	XinZhao	141.0
Poppy_Zaahen	Poppy	0.0	0.5001966632545022	Zaahen	105.0
Poppy_Zac	Poppy	0.0	0.4780342670168482	Zac	99.0
Poppy_Zed	Poppy	1.0	0.534189012333212	Zed	23.0
Poppy_Zyra	Poppy	-1.0	0.44242843209159344	Zyra	24.0
Qiyana_Aatrox	Qiyana	1.0	0.5047725729222	Aatrox	63.0
Qiyana_Ambessa	Qiyana	1.0	0.5147015053505924	Ambessa	208.0
Qiyana_Amumu	Qiyana	0.0	0.4591657635849042	Amumu	105.0
Qiyana_Belveth	Qiyana	-1.0	0.4449313715593867	Belveth	113.0
Qiyana_Brand	Qiyana	1.0	0.4921138198426043	Brand	32.0
Qiyana_Briar	Qiyana	-1.0	0.44375884471747606	Briar	278.0
Qiyana_Darius	Qiyana	0.0	0.4546522776845493	Darius	43.0
Qiyana_Diana	Qiyana	1.0	0.48589279677638975	Diana	233.0
Qiyana_DrMundo	Qiyana	-1.0	0.39661196535553594	DrMundo	209.0
Qiyana_Ekko	Qiyana	0.0	0.45910538352437835	Ekko	227.0
Qiyana_Elise	Qiyana	-1.0	0.43354122997075895	Elise	141.0
Qiyana_Evelynn	Qiyana	0.0	0.48126763463401157	Evelynn	157.0
Qiyana_Fiddlesticks	Qiyana	0.0	0.4772456204067585	Fiddlesticks	138.0
Qiyana_Fizz	Qiyana	0.0	0.47557863097218034	Fizz	103.0
Qiyana_Gragas	Qiyana	-1.0	0.41292643845300964	Gragas	21.0
Qiyana_Graves	Qiyana	0.0	0.46839780673709275	Graves	648.0
Qiyana_Gwen	Qiyana	-1.0	0.4442952683857152	Gwen	57.0
Qiyana_Hecarim	Qiyana	-1.0	0.4400201065913492	Hecarim	231.0
Qiyana_Ivern	Qiyana	1.0	0.5152910314719207	Ivern	99.0
Qiyana_JarvanIV	Qiyana	-1.0	0.4394520920263055	JarvanIV	352.0
Qiyana_Jax	Qiyana	-1.0	0.4443206308695041	Jax	84.0
Qiyana_Jayce	Qiyana	1.0	0.5282138067250692	Jayce	108.0
Qiyana_Karthus	Qiyana	0.0	0.4721303374650028	Karthus	81.0
Qiyana_Kayn	Qiyana	0.0	0.45301337166149336	Kayn	273.0
Qiyana_Khazix	Qiyana	0.0	0.4704811436102138	Khazix	428.0
Qiyana_Kindred	Qiyana	0.0	0.45418082804753857	Kindred	140.0
Qiyana_LeeSin	Qiyana	0.0	0.4726683555789548	LeeSin	578.0
Qiyana_Lillia	Qiyana	1.0	0.5109007972089084	Lillia	169.0
Qiyana_Malphite	Qiyana	0.0	0.4633605807663597	Malphite	71.0
Qiyana_Maokai	Qiyana	0.0	0.4671056887706822	Maokai	42.0
Qiyana_MasterYi	Qiyana	0.0	0.48176490500338875	MasterYi	273.0
Qiyana_Naafiri	Qiyana	0.0	0.4777376116263266	Naafiri	255.0
Qiyana_Nasus	Qiyana	0.0	0.47738746247278674	Nasus	73.0
Qiyana_Nidalee	Qiyana	0.0	0.466022325016706	Nidalee	156.0
Qiyana_Nocturne	Qiyana	-1.0	0.43889210240951876	Nocturne	389.0
Qiyana_Nunu	Qiyana	0.0	0.4621154905063313	Nunu	119.0
Qiyana_Pantheon	Qiyana	0.0	0.4656104809515121	Pantheon	66.0
Qiyana_Rammus	Qiyana	-1.0	0.4372029107185459	Rammus	66.0
Qiyana_RekSai	Qiyana	1.0	0.5057652045174207	RekSai	126.0
Qiyana_Rengar	Qiyana	-1.0	0.40731131680642274	Rengar	204.0
Qiyana_Sejuani	Qiyana	-1.0	0.4272619456719543	Sejuani	88.0
Qiyana_Shaco	Qiyana	-1.0	0.4440223319250855	Shaco	235.0
Qiyana_Shen	Qiyana	0.0	0.45810669348880084	Shen	184.0
Qiyana_Shyvana	Qiyana	-1.0	0.4331773974959795	Shyvana	65.0
Qiyana_Skarner	Qiyana	-1.0	0.44647394741760654	Skarner	25.0
Qiyana_Sylas	Qiyana	0.0	0.47567223287397326	Sylas	227.0
Qiyana_Taliyah	Qiyana	1.0	0.48709939603285884	Taliyah	68.0
Qiyana_Talon	Qiyana	-1.0	0.4294629869733374	Talon	327.0
Qiyana_Teemo	Qiyana	-1.0	0.42407751230282237	Teemo	68.0
Qiyana_Trundle	Qiyana	0.0	0.47653179762249	Trundle	25.0
Qiyana_Twitch	Qiyana	-1.0	0.4453006441535753	Twitch	32.0
Qiyana_Udyr	Qiyana	1.0	0.5038731880297344	Udyr	95.0
Qiyana_Vi	Qiyana	1.0	0.48405685441298724	Vi	323.0
Qiyana_Viego	Qiyana	1.0	0.5304511614941517	Viego	620.0
Qiyana_Volibear	Qiyana	0.0	0.4639247350605118	Volibear	101.0
Qiyana_Warwick	Qiyana	-1.0	0.42817806404084036	Warwick	104.0
Qiyana_Wukong	Qiyana	-1.0	0.4218850359062896	Wukong	128.0
Qiyana_XinZhao	Qiyana	0.0	0.45791191772131606	XinZhao	361.0
Qiyana_Zaahen	Qiyana	1.0	0.5258103212646429	Zaahen	280.0
Qiyana_Zac	Qiyana	0.0	0.4827550560919811	Zac	148.0
Qiyana_Zed	Qiyana	-1.0	0.42170976585309133	Zed	102.0
Qiyana_Zyra	Qiyana	0.0	0.4831624610582597	Zyra	94.0
Rammus_Aatrox	Rammus	-1.0	0.48097575197271775	Aatrox	51.0
Rammus_Ambessa	Rammus	1.0	0.5521895777022264	Ambessa	152.0
Rammus_Amumu	Rammus	0.0	0.5095685302915456	Amumu	176.0
Rammus_Belveth	Rammus	1.0	0.5772310715444352	Belveth	153.0
Rammus_Brand	Rammus	0.0	0.5150707035951061	Brand	55.0
Rammus_Briar	Rammus	1.0	0.5586715909476686	Briar	486.0
Rammus_Chogath	Rammus	-1.0	0.48631343247575054	Chogath	23.0
Rammus_Darius	Rammus	-1.0	0.4851745310692481	Darius	50.0
Rammus_Diana	Rammus	0.0	0.5275143219866655	Diana	219.0
Rammus_DrMundo	Rammus	1.0	0.5431102420181437	DrMundo	244.0
Rammus_Ekko	Rammus	1.0	0.5472917635394768	Ekko	185.0
Rammus_Elise	Rammus	-1.0	0.49405472923146515	Elise	137.0
Rammus_Evelynn	Rammus	1.0	0.5416056118353673	Evelynn	147.0
Rammus_Fiddlesticks	Rammus	0.0	0.525602178365926	Fiddlesticks	123.0
Rammus_Fizz	Rammus	0.0	0.5048427440156357	Fizz	101.0
Rammus_Gragas	Rammus	0.0	0.5312862195740032	Gragas	25.0
Rammus_Graves	Rammus	0.0	0.518358564936364	Graves	660.0
Rammus_Gwen	Rammus	1.0	0.5870372157572671	Gwen	117.0
Rammus_Hecarim	Rammus	-1.0	0.45718516500510753	Hecarim	197.0
Rammus_Ivern	Rammus	-1.0	0.4863648409844094	Ivern	60.0
Rammus_JarvanIV	Rammus	0.0	0.5079263285425493	JarvanIV	352.0
Rammus_Jax	Rammus	1.0	0.6018191573809263	Jax	71.0
Rammus_Jayce	Rammus	1.0	0.5904387282149458	Jayce	77.0
Rammus_Karthus	Rammus	1.0	0.5675295481386814	Karthus	88.0
Rammus_Kayn	Rammus	0.0	0.5184256977804965	Kayn	386.0
Rammus_Khazix	Rammus	0.0	0.5172775986447004	Khazix	387.0
Rammus_Kindred	Rammus	1.0	0.5515469048415798	Kindred	145.0
Rammus_LeeSin	Rammus	0.0	0.5293966993016436	LeeSin	507.0
Rammus_Lillia	Rammus	1.0	0.5406469399612691	Lillia	275.0
Rammus_Malphite	Rammus	1.0	0.5406102528750345	Malphite	66.0
Rammus_Maokai	Rammus	0.0	0.5134821826606388	Maokai	32.0
