	0	1	2	3	4
368	0.4771986970684039	34	red	circle	
369	0.5830682820397529	34	blue	diamond	Darius
370	0.5561082838506028	34	blue	diamond	Illaoi
371	0.3388772620677464	34	blue	diamond	Malphite
372	0.4066896558578601	34	blue	diamond	Olaf
373	0.5661831688765392	34	blue	diamond	Ornn
374	0.5438494566438483	34	blue	diamond	Teemo
375	0.5464130053281995	34	blue	diamond	Yasuo
376	0.40019868668901215	34	blue	diamond	Yone
377	0.4774774774774775	35	red	circle	
378	0.4794996525364837	36	red	circle	
379	0.45089325865546825	36	blue	diamond	Akali
380	0.5200209793853274	36	blue	diamond	Ambessa
381	0.5453502222093576	36	blue	diamond	Aurora
382	0.4162460287968045	36	blue	diamond	Cassiopeia
383	0.4319395848805136	36	blue	diamond	Darius
384	0.45409421752099954	36	blue	diamond	FiddleSticks
385	0.5053202007466787	36	blue	diamond	Fiora
386	0.5269417685400284	36	blue	diamond	Gangplank
387	0.5055828360920714	36	blue	diamond	Garen
388	0.4542497070481228	36	blue	diamond	Gragas
389	0.5787921867362559	36	blue	diamond	Gwen
390	0.43054490489200087	36	blue	diamond	Irelia
391	0.5204141454217821	36	blue	diamond	KSante
392	0.4501958948331667	36	blue	diamond	Kayle
393	0.5186546543076436	36	blue	diamond	Kennen
394	0.5146127443449184	36	blue	diamond	Kled
395	0.5368556460451753	36	blue	diamond	Maokai
396	0.5494402172350742	36	blue	diamond	Nasus
397	0.45089325865546825	36	blue	diamond	Olaf
398	0.5089301809355388	36	blue	diamond	Poppy
399	0.4011590419662168	36	blue	diamond	Quinn
400	0.4205772706429485	36	blue	diamond	Rumble
401	0.5373887901940455	36	blue	diamond	Sett
402	0.5168738153973218	36	blue	diamond	Shen
403	0.4518862131377573	36	blue	diamond	Sion
404	0.5141774529577312	36	blue	diamond	Swain
405	0.5663942045415894	36	blue	diamond	Sylas
406	0.5335247411183696	36	blue	diamond	TahmKench
407	0.41649629698305446	36	blue	diamond	Teemo
408	0.4496316028151147	36	blue	diamond	Tryndamere
409	0.28109760286816615	36	blue	diamond	Urgot
410	0.40787778529116714	36	blue	diamond	Varus
411	0.5638904008897845	36	blue	diamond	Vladimir
412	0.45338786933532504	36	blue	diamond	Volibear
413	0.561949767880153	36	blue	diamond	Yasuo
414	0.45441139239148864	36	blue	diamond	Yone
415	0.547120402252033	36	blue	diamond	Zaahen
416	0.40159537449680094	36	blue	diamond	Zac
417	0.5549367636449881	36	blue	diamond	Zed
418	0.47962382445141066	37	red	circle	
419	0.6162359972320453	37	blue	diamond	DrMundo
420	0.5998302842882346	37	blue	diamond	Gangplank
421	0.38853374802617324	37	blue	diamond	Irelia
422	0.5752391094125099	37	blue	diamond	Malphite
423	0.37025467031483306	37	blue	diamond	Sion
424	0.37025467031483306	37	blue	diamond	Urgot
425	0.4799878714372347	38	red	circle	
426	0.45098143530722323	38	blue	diamond	Aatrox
427	0.4166496825802749	38	blue	diamond	Akali
428	0.509986427236385	38	blue	diamond	Akshan
429	0.4563714602443715	38	blue	diamond	Anivia
430	0.3868483746565966	38	blue	diamond	AurelionSol
431	0.4110737317965546	38	blue	diamond	Brand
432	0.5803801241476093	38	blue	diamond	Briar
433	0.5216182053420091	38	blue	diamond	Camille
434	0.3552033727280973	38	blue	diamond	Cassiopeia
435	0.49960297532268744	38	blue	diamond	Elise
436	0.5427211898085766	38	blue	diamond	FiddleSticks
437	0.45438238888204996	38	blue	diamond	Gangplank
438	0.45079536436852197	38	blue	diamond	Garen
439	0.4562276411934526	38	blue	diamond	Gragas
440	0.5273337342618728	38	blue	diamond	Graves
441	0.5321687970766904	38	blue	diamond	Gwen
442	0.4317668129352801	38	blue	diamond	Heimerdinger
443	0.5439433649489167	38	blue	diamond	Irelia
444	0.4316285785904437	38	blue	diamond	Jax
445	0.4996605237012589	38	blue	diamond	Karma
446	0.4333174721021341	38	blue	diamond	Kayle
447	0.5085646637924036	38	blue	diamond	Kayn
448	0.4177436761349302	38	blue	diamond	Kennen
449	0.49760057342465125	38	blue	diamond	Kled
450	0.4996723952080361	38	blue	diamond	LeeSin
451	0.5104188170404903	38	blue	diamond	Lissandra
452	0.5113108447254373	38	blue	diamond	Malphite
453	0.5887548746227569	38	blue	diamond	MasterYi
454	0.45663058713121857	38	blue	diamond	MonkeyKing
455	0.4415412481160376	38	blue	diamond	Naafiri
456	0.4527954928384142	38	blue	diamond	Ornn
457	0.5872044972286725	38	blue	diamond	Poppy
458	0.5085646637924036	38	blue	diamond	RekSai
459	0.4464963298608257	38	blue	diamond	Shen
460	0.5438412410969851	38	blue	diamond	Shyvana
461	0.507523290900392	38	blue	diamond	Sion
462	0.39888377207595244	38	blue	diamond	Swain
463	0.5072707472574443	38	blue	diamond	Sylas
464	0.43610772600331676	38	blue	diamond	Teemo
465	0.6267563726458163	38	blue	diamond	Trundle
466	0.5340659857115813	38	blue	diamond	Udyr
467	0.4573052044903803	38	blue	diamond	Urgot
468	0.4238830533771447	38	blue	diamond	Varus
469	0.5104188170404903	38	blue	diamond	Veigar
470	0.4617677615009393	38	blue	diamond	Vladimir
471	0.5169726622667961	38	blue	diamond	Warwick
472	0.4468402824395687	38	blue	diamond	XinZhao
473	0.5653656240820065	38	blue	diamond	Yasuo
474	0.507494964818584	38	blue	diamond	Zaahen
475	0.527069483944176	38	blue	diamond	Zac
476	0.48013245033112584	39	red	circle	
477	0.5944689247066964	39	blue	diamond	Gnar
478	0.2708723619126802	39	blue	diamond	Shen
479	0.4807692307692308	40	red	circle	
480	0.5625034847591718	40	blue	diamond	Aatrox
481	0.5498214437267469	40	blue	diamond	Aurora
482	0.3874858877886613	40	blue	diamond	Chogath
483	0.6126948418867496	40	blue	diamond	Heimerdinger
484	0.5625034847591718	40	blue	diamond	Illaoi
485	0.3844256511497236	40	blue	diamond	Irelia
486	0.5988843347767023	40	blue	diamond	Jax
487	0.35349845168263044	40	blue	diamond	Malphite
488	0.5947039879848991	40	blue	diamond	Mordekaiser
489	0.5607968576523968	40	blue	diamond	Ornn
490	0.5582860211587307	40	blue	diamond	Sett
491	0.5810817591832608	40	blue	diamond	Shen
492	0.34690199880413986	40	blue	diamond	Vladimir
493	0.481355355014473	41	red	circle	
494	0.5029237348351409	41	blue	diamond	Akali
495	0.42916599119533194	41	blue	diamond	Akshan
496	0.45696920091095317	41	blue	diamond	Cassiopeia
497	0.510567986471434	41	blue	diamond	Darius
498	0.45767431588340857	41	blue	diamond	DrMundo
499	0.42923923184836776	41	blue	diamond	Ekko
500	0.5447023326125277	41	blue	diamond	FiddleSticks
501	0.504624341346126	41	blue	diamond	Fiora
502	0.45307958469455123	41	blue	diamond	Gangplank
503	0.4379351216335131	41	blue	diamond	Garen
504	0.4529423242174237	41	blue	diamond	Gragas
505	0.4338925921745597	41	blue	diamond	Graves
506	0.497255281550822	41	blue	diamond	Gwen
507	0.4616553489425058	41	blue	diamond	Heimerdinger
508	0.5024712038991593	41	blue	diamond	Illaoi
509	0.38240247635863117	41	blue	diamond	Irelia
510	0.5138314681124607	41	blue	diamond	Jax
511	0.5680432486597108	41	blue	diamond	Karma
512	0.41821570952428033	41	blue	diamond	Kayle
513	0.4564030291446377	41	blue	diamond	KogMaw
514	0.506018335719142	41	blue	diamond	Malphite
515	0.41349827767100883	41	blue	diamond	Malzahar
516	0.5683686463858311	41	blue	diamond	Maokai
517	0.5105464786155726	41	blue	diamond	MasterYi
518	0.4997783548896635	41	blue	diamond	MonkeyKing
519	0.4448604335340617	41	blue	diamond	Mordekaiser
520	0.5362746151247613	41	blue	diamond	Olaf
521	0.4613883118156575	41	blue	diamond	Ornn
522	0.5137164407289978	41	blue	diamond	Poppy
523	0.5044421986197101	41	blue	diamond	Quinn
524	0.5562709744032874	41	blue	diamond	RekSai
525	0.5083956260157171	41	blue	diamond	Renekton
526	0.4648169955765926	41	blue	diamond	Riven
527	0.5348506304210631	41	blue	diamond	Ryze
528	0.5336415607881299	41	blue	diamond	Sejuani
529	0.4580105669646861	41	blue	diamond	Sett
530	0.5569373921657879	41	blue	diamond	Singed
531	0.5200334835324621	41	blue	diamond	Smolder
532	0.463525522966819	41	blue	diamond	Swain
533	0.5066686933953487	41	blue	diamond	Sylas
534	0.5027241914608388	41	blue	diamond	TahmKench
535	0.4455790595817447	41	blue	diamond	Trundle
536	0.5571766503458099	41	blue	diamond	Udyr
537	0.5407595674262996	41	blue	diamond	Urgot
538	0.5123051513061803	41	blue	diamond	Varus
539	0.5228723117011179	41	blue	diamond	Vayne
540	0.49983934623009685	41	blue	diamond	Vladimir
541	0.5078742354499375	41	blue	diamond	Volibear
542	0.5127690543189156	41	blue	diamond	Warwick
543	0.4996757818124677	41	blue	diamond	XinZhao
544	0.46157013933787755	41	blue	diamond	Yone
545	0.5339790265287663	41	blue	diamond	Zaahen
546	0.43464388579975205	41	blue	diamond	Zed
547	0.508579989336701	41	blue	diamond	Zilean
548	0.4833099579242637	42	red	circle	
549	0.4132721219354011	42	blue	diamond	Aatrox
550	0.44251914609399484	42	blue	diamond	Akali
551	0.4092637579799717	42	blue	diamond	Aurora
552	0.5171944549637232	42	blue	diamond	Camille
553	0.3970810653315916	42	blue	diamond	DrMundo
554	0.511145164055374	42	blue	diamond	Fiora
555	0.5637900634336688	42	blue	diamond	Gragas
556	0.445780520932895	42	blue	diamond	Gwen
557	0.43755545302808485	42	blue	diamond	Heimerdinger
558	0.45356018810843196	42	blue	diamond	Irelia
559	0.4355844053790203	42	blue	diamond	Jayce
560	0.44980467095818605	42	blue	diamond	Kayle
561	0.5123867588730845	42	blue	diamond	Kled
562	0.45550718090075765	42	blue	diamond	Malphite
563	0.5194167131725079	42	blue	diamond	Maokai
564	0.516530109341911	42	blue	diamond	MasterYi
565	0.42900373355736454	42	blue	diamond	MonkeyKing
566	0.4174799384993736	42	blue	diamond	Naafiri
567	0.43127652892056106	42	blue	diamond	Olaf
